,Province/State,,,,,,British Columbia,New South Wales,Victoria,Queensland,,,,,,,,,,,South Australia,,,From Diamond Princess,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,,,,,,,,,,,Tasmania,,,,,,,,,,Northern Territory,,,,,,,,,,,,,,,,,,,,,Ontario,Alberta,Quebec,,,,Washington,New York,California,Massachusetts,Diamond Princess,Grand Princess,Georgia,Colorado,Florida,New Jersey,Oregon,Texas,Illinois,Pennsylvania,Iowa,Maryland,North Carolina,South Carolina,Tennessee,Virginia,Arizona,Indiana,Kentucky,District of Columbia,Nevada,New Hampshire,Minnesota,Nebraska,Ohio,Rhode Island,Wisconsin,Connecticut,Hawaii,Oklahoma,Utah,,,,,Kansas,Louisiana,Missouri,Vermont,Alaska,Arkansas,Delaware,Idaho,Maine,Michigan,Mississippi,Montana,New Mexico,North Dakota,South Dakota,West Virginia,Wyoming,Hubei,,,France,Guangdong,Henan,Zhejiang,Hunan,Anhui,Jiangxi,Shandong,Diamond Princess,Jiangsu,Chongqing,Sichuan,Heilongjiang,Denmark,Beijing,Shanghai,Hebei,Fujian,Guangxi,Shaanxi,Yunnan,Hainan,Guizhou,Tianjin,Shanxi,Gansu,Hong Kong,Liaoning,Jilin,,Xinjiang,Inner Mongolia,Ningxia,,,,Qinghai,Macau,,,Faroe Islands,St Martin,,Channel Islands,New Brunswick,Tibet,,,Saint Barthelemy,,,Gibraltar,"Kitsap, WA","Solano, CA","Santa Cruz, CA","Napa, CA","Ventura, CA","Worcester, MA","Gwinnett, GA","DeKalb, GA","Floyd, GA","Fayette, GA","Gregg, TX","Monmouth, NJ","Burlington, NJ","Camden, NJ","Passaic, NJ","Union, NJ","Eagle, CO","Larimer, CO","Arapahoe, CO","Gunnison, CO","Kane, IL","Monroe, PA","Philadelphia, PA","Norfolk, VA","Arlington, VA","Spotsylvania, VA","Loudoun, VA","Prince George's, MD","Pottawattamie, IA","Camden, NC","Pima, AZ","Noble, IN","Adams, IN","Boone, IN","Dane, WI","Pierce, WI","Cuyahoga, OH","Weber, UT","Bennington County, VT","Carver County, MN","Charlotte County, FL","Cherokee County, GA","Collin County, TX","Jefferson County, KY","Jefferson Parish, LA","Shasta County, CA","Spartanburg County, SC","Harrison County, KY","Johnson County, IA","Berkshire County, MA","Davidson County, TN","Douglas County, OR","Fresno County, CA","Harford County, MD","Hendricks County, IN","Hudson County, NJ","Johnson County, KS","Kittitas County, WA","Manatee County, FL","Marion County, OR","Okaloosa County, FL","Polk County, GA","Riverside County, CA","Shelby County, TN","St. Louis County, MO","Suffolk County, NY","Ulster County, NY","Volusia County, FL","Fairfax County, VA","Rockingham County, NH","Washington, D.C.","Montgomery County, PA","Alameda County, CA","Broward County, FL","Lee County, FL","Pinal County, AZ","Rockland County, NY","Saratoga County, NY","Charleston County, SC","Clark County, WA","Cobb County, GA","Davis County, UT","El Paso County, CO","Honolulu County, HI","Jackson County, OR ","Jefferson County, WA","Kershaw County, SC","Klamath County, OR","Madera County, CA","Pierce County, WA","Tulsa County, OK","Douglas County, CO","Providence County, RI","Chatham County, NC","Delaware County, PA","Douglas County, NE","Fayette County, KY","Marion County, IN","Middlesex County, MA","Nassau County, NY","Ramsey County, MN","Washoe County, NV","Wayne County, PA","Yolo County, CA","Santa Clara County, CA","Clark County, NV","Fort Bend County, TX","Grant County, WA","Santa Rosa County, FL","Williamson County, TN","New York County, NY","Montgomery County, MD","Suffolk County, MA","Denver County, CO","Summit County, CO","Bergen County, NJ","Harris County, TX","San Francisco County, CA","Contra Costa County, CA","Orange County, CA","Norfolk County, MA","Maricopa County, AZ","Wake County, NC","Westchester County, NY","Grafton County, NH","Hillsborough, FL","Placer County, CA","San Mateo, CA","Sonoma County, CA","Umatilla, OR","Fulton County, GA","Washington County, OR","Snohomish County, WA","Humboldt County, CA","Sacramento County, CA","San Diego County, CA","San Benito, CA","Los Angeles, CA","King County, WA","Cook County, IL","Skagit, WA","Thurston, WA","Island, WA","Whatcom, WA","Marin, CA","Calaveras, CA","Stanislaus, CA","San Joaquin, CA","Essex, MA","Charlton, GA","Collier, FL","Pinellas, FL","Alachua, FL","Nassau, FL","Pasco, FL","Dallas, TX","Tarrant, TX","Montgomery, TX","Middlesex, NJ","Jefferson, CO","Multnomah, OR","Polk, OR","Deschutes, OR","McHenry, IL","Lake, IL","Bucks, PA","Hanover, VA","Lancaster, SC","Sullivan, TN","Johnson, IN","Howard, IN","St. Joseph, IN","Knox, NE","Stark, OH","Anoka, MN","Olmsted, MN","Summit, UT","Fairfield, CT","Litchfield, CT","Orleans, LA","Pennington, SD","Beadle, SD","Charles Mix, SD","Davison, SD","Minnehaha, SD","Bon Homme, SD","Socorro, NM","Bernalillo, NM","Oakland, MI","Wayne, MI","New Castle, DE",,,Australian Capital Territory,United Kingdom,,French Polynesia,Manitoba,Saskatchewan,,,,Grand Princess,,,Alabama,,,Puerto Rico,,,,,,,,,,,,,French Guiana,Guam,,Newfoundland and Labrador,Prince Edward Island,,,,Mayotte,,Netherlands,Nova Scotia,Guadeloupe,,,Curacao,,,Virgin Islands,Cayman Islands,Reunion,,,,,Aruba,,,,Montserrat,,Greenland,New Caledonia,Bermuda,,,,,,,,,Sint Maarten,,,Isle of Man,,Northwest Territories,,,,,,,,,,,,,,United States Virgin Islands,US,,,,,,,,
1,Country/Region,Thailand,Japan,Singapore,Nepal,Malaysia,Canada,Australia,Australia,Australia,Cambodia,Sri Lanka,Germany,Finland,United Arab Emirates,Philippines,India,Italy,Sweden,Spain,Australia,Belgium,Egypt,Australia,Lebanon,Iraq,Oman,Afghanistan,Bahrain,Kuwait,Algeria,Croatia,Switzerland,Austria,Israel,Pakistan,Brazil,Georgia,Greece,North Macedonia,Norway,Romania,Estonia,San Marino,Belarus,Iceland,Lithuania,Mexico,New Zealand,Nigeria,Australia,Ireland,Luxembourg,Monaco,Qatar,Ecuador,Azerbaijan,Armenia,Dominican Republic,Indonesia,Portugal,Andorra,Australia,Latvia,Morocco,Saudi Arabia,Senegal,Argentina,Chile,Jordan,Ukraine,Hungary,Australia,Liechtenstein,Poland,Tunisia,Bosnia and Herzegovina,Slovenia,South Africa,Bhutan,Cameroon,Colombia,Costa Rica,Peru,Serbia,Slovakia,Togo,Malta,Martinique,Bulgaria,Maldives,Bangladesh,Paraguay,Canada,Canada,Canada,Albania,Cyprus,Brunei,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,Burkina Faso,Holy See,Mongolia,Panama,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,China,Iran,"Korea, South",France,China,China,China,China,China,China,China,Cruise Ship,China,China,China,China,Denmark,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,Czechia,China,China,China,Taiwan*,Vietnam,Russia,China,China,Moldova,Bolivia,Denmark,France,Honduras,United Kingdom,Canada,China,Congo (Kinshasa),Cote d'Ivoire,France,Jamaica,Turkey,United Kingdom,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,Cuba,Guyana,Australia,United Kingdom,Kazakhstan,France,Canada,Canada,Ethiopia,Sudan,Guinea,Canada,Kenya,Antigua and Barbuda,US,Uruguay,Ghana,US,Namibia,Seychelles,Trinidad and Tobago,Venezuela,Eswatini,Gabon,Guatemala,Mauritania,Rwanda,Saint Lucia,Saint Vincent and the Grenadines,Suriname,France,US,Kosovo,Canada,Canada,Central African Republic,Congo (Brazzaville),Equatorial Guinea,France,Uzbekistan,Netherlands,Canada,France,Benin,Liberia,Netherlands,Somalia,Tanzania,US,United Kingdom,France,Barbados,Montenegro,Kyrgyzstan,Mauritius,Netherlands,Zambia,Djibouti,"Gambia, The",United Kingdom,"Bahamas, The",Denmark,France,United Kingdom,Chad,El Salvador,Fiji,Nicaragua,Madagascar,Haiti,Angola,Cabo Verde,Netherlands,Niger,Papua New Guinea,United Kingdom,Zimbabwe,Canada,Cape Verde,East Timor,Eritrea,Uganda,Dominica,Grenada,Mozambique,Syria,Timor-Leste,Guadeloupe,Reunion,French Guiana,Mayotte,US,US,Greenland,Guam,Guernsey,Jersey,Puerto Rico,Republic of the Congo,The Bahamas,The Gambia
2,Lat,15.0,36.0,1.2833,28.1667,2.5,49.2827,-33.8688,-37.8136,-28.0167,11.55,7.0,51.0,64.0,24.0,13.0,21.0,43.0,63.0,40.0,-34.9285,50.8333,26.0,35.4437,33.8547,33.0,21.0,33.0,26.0275,29.5,28.0339,45.1,46.8182,47.5162,31.0,30.3753,-14.235,42.3154,39.0742,41.6086,60.472,45.9432,58.5953,43.9424,53.7098,64.9631,55.1694,23.6345,-40.9006,9.082,-31.9505,53.1424,49.8153,43.7333,25.3548,-1.8312,40.1431,40.0691,18.7357,-0.7893,39.3999,42.5063,-41.4545,56.8796,31.7917,24.0,14.4974,-38.4161,-35.6751,31.24,48.3794,47.1625,-12.4634,47.14,51.9194,34.0,43.9159,46.1512,-30.5595,27.5142,3.8480000000000003,4.5709,9.7489,-9.19,44.0165,48.669,8.6195,35.9375,14.6415,42.7339,3.2028,23.685,-23.4425,51.2538,53.9333,52.9399,41.1533,35.1264,4.5353,47.4009,42.1657,36.1162,42.2302,35.4437,37.6489,33.0406,39.0598,27.7663,40.2989,44.571999999999996,31.0545,40.3495,40.5908,42.0115,39.0639,35.6301,33.8569,35.7478,37.7693,33.7298,39.8494,37.6681,38.8974,38.3135,43.4525,45.6945,41.1254,40.3888,41.6809,44.2685,41.5978,21.0943,35.5653,40.15,12.2383,41.9029,46.8625,8.538,38.5266,31.1695,38.4561,44.0459,61.3707,34.9697,39.3185,44.2405,44.6939,43.3266,32.7416,46.9219,34.8405,47.5289,44.2998,38.4912,42.756,30.9756,32.0,36.0,46.2276,23.3417,33.882,29.1832,27.6104,31.8257,27.614,36.3427,35.4437,32.9711,30.0572,30.6171,47.861999999999995,56.2639,40.1824,31.201999999999998,39.549,26.0789,23.8298,35.1917,24.974,19.1959,26.8154,39.3054,37.5777,37.8099,22.3,41.2956,43.6661,49.8175,41.1129,44.0935,37.2692,23.7,16.0,60.0,35.7452,22.1667,47.4116,-16.2902,61.8926,18.0708,15.2,49.3723,46.5653,31.6927,-4.0383,7.54,17.9,18.1096,38.9637,36.1408,47.6477,38.3105,37.0454,38.5025,34.3705,42.4097,33.9191,33.7956,37.5455,33.4502,32.4893,40.2589,40.0712,39.9259,40.8568,40.6976,39.6553,40.6956,39.6203,38.5458,41.9879,41.0458,39.9526,36.8508,38.8816,38.2042,39.0768,38.7849,41.3912,34.2465,32.0575,41.4277,39.8522,40.0106,43.0186,44.7509,41.4339,41.2603,43.0279,44.8254,26.8946,34.2515,33.1795,38.1938,29.6499,40.7909,34.8606,38.4333,41.6699,42.3118,36.1343,43.1261,36.9859,39.5839,39.8065,40.7453,38.8454,47.175,27.4799,44.8446,30.5773,34.0132,33.9533,35.1269,38.6103,40.9849,41.8586,29.028000000000002,38.9085,42.9931,38.9072,40.229,37.6017,26.1901,26.663,32.8162,41.1489,43.0324,32.7957,45.7466,33.8999,40.9629,38.9108,21.307,42.3345,47.7425,34.3672,42.6953,37.2519,47.0676,36.1593,39.2587,41.8882,35.7211,39.9078,41.3148,38.0606,39.8362,42.4672,40.6546,44.9964,40.5608,41.6739,38.7646,37.3541,36.0796,29.5693,47.1981,30.769000000000002,35.9179,40.7128,39.1547,42.3601,39.7392,39.5912,40.9263,29.7752,37.7749,37.8534,33.7879,42.1767,33.2918,35.8032,41.122,43.9088,27.9904,39.0916,37.563,38.578,45.775,33.8034,45.547,48.033,40.745,38.4747,32.7157,36.5761,34.0522,47.6062,41.7377,48.4242,46.8646,48.1976,48.8787,38.0834,38.196,37.5091,36.6066,42.632,30.7917,26.07,27.8764,29.7938,30.5927,28.3232,32.7767,32.7732,30.3883,40.5726,39.58,45.5146,44.9267,43.8325,42.3334,42.3689,40.4108,37.7772,34.7253,36.4933,39.4638,40.4483,41.6228,42.6712,40.8685,45.3293,43.9952,40.8298,41.256,41.7866,29.9511,43.8901,44.4797,43.0985,43.7242,43.6632,42.9815,33.8837,35.0178,42.5922,42.2791,39.5393,22.0,5.0,-35.4735,55.3781,48.0196,-17.6797,53.7609,52.9399,9.145,12.8628,9.9456,37.6489,-0.0236,17.0608,32.3182,-32.5228,7.9465,18.2208,-22.9576,-4.6796,10.6918,6.4238,-26.5225,-0.8037,15.7835,21.0079,-1.9403,13.9094,12.9843,3.9193,3.9339,13.4443,42.6026,53.1355,46.5107,6.6111,-4.0383,1.5,-12.8275,41.3775,52.1326,44.681999999999995,16.25,9.3077,6.4281,12.1696,5.1521,-6.369,18.3358,19.3133,-21.1351,13.1939,42.5,41.2044,-20.2,12.5186,-15.4167,11.8251,13.4432,16.7425,25.0343,71.7069,-20.9043,32.3078,15.4542,13.7942,-17.7134,12.8654,-18.7669,18.9712,-11.2027,16.5388,18.0425,17.6078,-6.315,54.2361,-20.0,64.8255,15.1111,-8.55,15.1794,1.0,15.415,12.1165,-18.6657,34.8021,-8.8742,16.265,-21.1151,3.9339,-12.8275,18.3358,37.0902,72.0,13.4443,49.45,49.19,18.2,-1.44,24.25,13.4667
3,Long,101.0,138.0,103.8333,84.25,112.5,-123.1207,151.2093,144.9631,153.4,104.9167,81.0,9.0,26.0,54.0,122.0,78.0,12.0,16.0,-4.0,138.6007,4.0,30.0,139.638,35.8623,44.0,57.0,65.0,50.55,47.75,1.6596,15.2,8.2275,14.5501,35.0,69.3451,-51.9253,43.3569,21.8243,21.7453,8.4689,24.9668,25.0136,12.4578,27.9534,-19.0208,23.8813,-102.5528,174.886,8.6753,115.8605,-7.6921,6.1296,7.4167,51.1839,-78.1834,47.5769,45.0382,-70.1627,113.9213,-8.2245,1.5218,145.9707,24.6032,-7.0926,45.0,-14.4524,-63.6167,-71.543,36.51,31.1656,19.5033,130.8456,9.55,19.1451,9.0,17.6791,14.9955,22.9375,90.4336,11.5021,-74.2973,-83.7534,-75.0152,21.0059,19.699,0.8248,14.3754,-61.0242,25.4858,73.2207,90.3563,-58.4438,-85.3232,-116.5765,-73.5491,20.1683,33.4299,114.7277,-121.4905,-74.9481,-119.6816,-71.5301,139.638,-122.6655,-83.6431,-105.3111,-81.6868,-74.521,-122.0709,-97.5635,-88.9861,-77.2098,-93.2105,-76.8021,-79.8064,-80.945,-86.6923,-78.17,-111.4312,-86.2583,-84.6701,-77.0268,-117.0554,-71.5639,-93.9002,-98.2681,-82.7649,-71.5118,-89.6165,-72.7554,-157.4983,-96.9289,-111.8624,-1.5616,12.4534,103.8467,-80.7821,-96.7265,-91.8678,-92.2884,-72.7107,-152.4044,-92.3731,-75.5071,-114.4788,-69.3819,-84.5361,-89.6787,-110.4544,-106.2485,-99.78399999999999,-99.4388,-80.9545,-107.3025,112.2707,53.0,128.0,2.2137,113.4244,113.61399999999999,120.0934,111.7088,117.2264,115.7221,118.1498,139.638,119.455,107.874,102.7103,127.7615,9.5018,116.4142,121.4491,116.1306,117.9874,108.7881,108.8701,101.48700000000001,109.7453,106.8748,117.323,112.2922,101.0583,114.2,122.6085,126.1923,15.472999999999999,85.2401,113.9448,106.1655,121.0,108.0,90.0,95.9956,113.55,28.3699,-63.5887,-6.9118,-63.0501,-86.2419,-2.3644,-66.4619,88.0924,21.7587,-5.5471,-62.8333,-77.2975,35.2433,-5.3536,-122.6413,-121.9018,-121.958,-122.2654,-119.1391,-71.8571,-84.0167,-84.2279,-82.7779,-84.4803,-94.8521,-74.124,-74.8649,-75.1196,-74.1285,-74.2632,-106.8287,-105.5943,-104.3326,-106.9253,-88.4016,-75.2479,-75.1652,-76.2859,-77.09100000000001,-77.6078,-77.6536,-76.8721,-95.4778,-80.607,-111.6661,-85.355,-77.2865,-86.4997,-89.5498,-92.3814,-81.6758,-111.9522,-73.135,-93.7842,-81.9098,-84.4803,-96.493,-85.6435,-90.1121,-121.8474,-81.9535,-84.3542,-91.5984,-73.1822,-86.822,-123.2492,-119.2321,-76.3637,-86.5401,-74.0535,-94.8521,-120.9319,-82.3452,-122.5927,-86.6611,-85.1479,-117.3961,-89.9253,-90.4125,-72.6151,-74.3118,-81.0755,-77.2405,-71.0498,-77.0369,-75.3879,-121.7195,-80.3659,-81.9535,-111.2845,-73.983,-73.936,-79.7848,-122.5194,-84.5641,-112.0953,-104.4723,-157.8584,-122.7647,-123.304,-80.5883,-121.6142,-119.6963,-122.1295,-95.941,-104.9389,-71.4774,-79.1781,-75.3879,-96.1951,-84.4803,-86.1752,-71.2874,-73.5594,-93.0616,-119.6035,-75.2479,-121.9018,-121.9552,-115.094,-95.8143,-119.3732,-86.9824,-86.8622,-74.006,-77.2405,-71.0589,-104.9903,-106.064,-74.077,-95.3103,-122.4194,-121.9018,-117.8531,-71.1449,-112.4291,-78.5661,-73.7949,-71.82600000000001,-82.3018,-120.8039,-122.3255,-122.9888,-118.7606,-84.3963,-123.1386,-121.8339,-123.8695,-121.3542,-117.1611,-120.9876,-118.2437,-122.3321,-87.6976,-121.7114,-122.7696,-122.5795,-121.9719,-122.7633,-120.6805,-120.9876,-120.189,-70.7829,-82.0843,-81.4279,-82.7779,-82.4944,-81.8224,-82.4319,-96.79700000000001,-97.3517,-95.6963,-74.4927,-105.2663,-122.5863,-123.4919,-121.2617,-88.2668,-87.8272,-75.2479,-77.5161,-80.6771,-82.3452,-86.1345,-86.1345,-86.3377,-97.8722,-81.2519,-93.2197,-92.3814,-110.9984,-73.3709,-73.2765,-90.0715,-102.2548,-98.2213,-98.3965,-98.2213,-96.8351,-97.8722,-106.7235,-106.6291,-83.3362,-83.3362,-75.6674,-80.0,-58.75,149.0124,-3.4360000000000004,66.9237,149.4068,-98.8139,-106.4509,40.4897,30.2176,-9.6966,-122.6655,37.9062,-61.7964,-86.9023,-55.7658,-1.0232,-66.5901,18.4904,55.492,-61.2225,-66.5897,31.4659,11.6094,-90.2308,10.9408,29.8739,-60.9789,-61.2872,-56.0278,-53.1258,144.7937,20.903000000000002,-57.6604,-63.4168,20.9394,21.7587,10.0,45.1662,64.5853,5.2913,-63.7443,-61.5833,2.3158,-9.4295,-68.99,46.1996,34.8888,-64.8963,-81.2546,55.2471,-59.5432,19.3,74.7661,57.5,-70.0358,28.2833,42.5903,-15.3101,-62.1874,-77.3963,-42.6043,165.618,-64.7505,18.7322,-88.8965,178.065,-85.2072,46.8691,-72.2852,17.8739,-23.0418,-63.0548,8.0817,143.9555,-4.5481,30.0,-124.8457,-23.6167,125.56,39.7823,32.0,-61.371,-61.678999999999995,35.5296,38.9968,125.7275,-61.551,55.5364,-53.1258,45.1662,-64.8963,-95.7129,-40.0,144.7937,-2.58,-2.11,-66.5,15.556,-76.0,-16.6
4,1/22/20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,1,0,26,5,10,4,1,2,2,0,1,6,5,0,0,14,9,1,1,2,0,1,4,1,4,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1/23/20,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,1,0,32,5,27,9,9,7,6,0,5,9,8,2,0,22,16,1,5,5,3,2,5,3,4,1,2,2,3,1,0,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1/24/20,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,2,2,53,9,43,24,15,18,15,0,9,27,15,4,0,36,20,2,10,23,5,5,8,3,8,1,2,2,4,3,0,2,1,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1/25/20,7,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,2,3,78,32,62,43,39,18,27,0,18,57,28,9,0,41,33,8,18,23,15,11,19,4,10,6,4,5,17,4,0,3,7,3,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
